1711313712.797,9.884,-0.39,3.451,-0.489,-0.389,-0.115
1711313712.797,9.884,-0.39,3.451,-0.489,-0.389,-0.115
1711313712.903,9.865,-0.273,3.197,-0.214,-0.099,-0.26
1711313712.903,9.865,-0.273,3.197,-0.214,-0.099,-0.26
1711313713.008,9.918,-0.204,3.137,-0.107,-0.206,-0.42
1711313713.008,9.918,-0.204,3.137,-0.107,-0.206,-0.42
1711313713.114,9.86,-0.175,3.133,-0.244,0.099,-0.275
1711313713.114,9.86,-0.175,3.133,-0.244,0.099,-0.275
1711313713.22,9.779,-0.101,3.149,-0.053,0.099,-0.198
1711313713.22,9.779,-0.101,3.149,-0.053,0.099,-0.198
1711313713.326,9.721,-0.105,3.006,-0.115,0.008,-0.214
1711313713.326,9.721,-0.105,3.006,-0.115,0.008,-0.214
1711313713.432,9.884,-0.141,3.181,-0.321,0.008,-0.145
1711313713.432,9.884,-0.141,3.181,-0.321,0.008,-0.145
1711313713.537,9.851,-0.148,3.185,-0.42,1.924,-0.084
1711313713.537,9.851,-0.148,3.185,-0.42,1.924,-0.084
1711313713.643,9.944,-0.098,3.31,-0.885,-0.443,-0.168
1711313713.643,9.944,-0.098,3.31,-0.885,-0.443,-0.168
1711313713.749,9.844,-0.041,3.173,-0.122,0.099,-0.122
1711313713.749,9.844,-0.041,3.173,-0.122,0.099,-0.122
1711313713.855,9.877,-0.16,3.298,-0.427,-0.023,-0.16
1711313713.855,9.877,-0.16,3.298,-0.427,-0.023,-0.16
1711313713.961,9.86,0.046,3.228,-0.198,-0.183,-0.084
1711313713.961,9.86,0.046,3.228,-0.198,-0.183,-0.084
1711313714.067,9.81,0.041,3.147,-0.237,-0.153,1.947
1711313714.067,9.81,0.041,3.147,-0.237,-0.153,1.947
1711313714.172,9.815,-0.129,3.118,-0.382,-0.046,0.069
1711313714.172,9.815,-0.129,3.118,-0.382,-0.046,0.069
1711313714.278,9.851,-0.196,3.224,-0.214,-0.031,0.0
1711313714.278,9.851,-0.196,3.224,-0.214,-0.031,0.0
1711313714.384,9.887,-0.06,3.181,-0.252,-0.206,-0.069
1711313714.384,9.887,-0.06,3.181,-0.252,-0.206,-0.069
1711313714.49,9.824,0.062,3.116,-0.328,-0.557,0.061
1711313714.49,9.824,0.062,3.116,-0.328,-0.557,0.061
1711313714.596,9.76,-0.002,3.358,-0.504,-0.504,0.092
1711313714.596,9.76,-0.002,3.358,-0.504,-0.504,0.092
1711313714.702,9.947,-0.034,3.188,-0.244,-0.29,0.031
1711313714.702,9.947,-0.034,3.188,-0.244,-0.29,0.031
1711313714.808,10.016,-0.297,3.126,-0.206,-0.183,-0.023
1711313714.808,10.016,-0.297,3.126,-0.206,-0.183,-0.023
1711313714.914,9.901,-0.029,3.154,-0.198,-0.153,-0.061
1711313714.914,9.901,-0.029,3.154,-0.198,-0.153,-0.061
1711313715.02,9.872,-0.187,2.953,-0.42,-0.145,-0.061
1711313715.02,9.872,-0.187,2.953,-0.42,-0.145,-0.061
1711313715.125,9.858,-0.297,3.013,-0.336,-0.107,0.092
1711313715.125,9.858,-0.297,3.013,-0.336,-0.107,0.092
1711313715.231,9.978,-0.34,3.291,-0.351,-0.221,0.191
1711313715.231,9.978,-0.34,3.291,-0.351,-0.221,0.191
1711313715.337,9.913,-0.24,3.106,-0.366,-0.168,0.137
1711313715.337,9.913,-0.24,3.106,-0.366,-0.168,0.137
1711313715.442,9.678,-0.261,3.185,-0.588,-0.221,0.145
1711313715.442,9.678,-0.261,3.185,-0.588,-0.221,0.145
1711313715.548,9.832,-0.098,2.955,-0.603,-0.542,0.099
1711313715.548,9.832,-0.098,2.955,-0.603,-0.542,0.099
1711313715.653,10.018,-0.448,3.315,-0.45,-0.214,-0.221
1711313715.653,10.018,-0.448,3.315,-0.45,-0.214,-0.221
1711313715.759,9.856,-0.4,3.221,0.084,0.389,-0.214
1711313715.759,9.856,-0.4,3.221,0.084,0.389,-0.214
1711313715.864,9.791,-0.369,2.975,-0.42,0.107,-0.153
1711313715.864,9.791,-0.369,2.975,-0.42,0.107,-0.153
1711313715.97,9.846,-0.29,3.114,-0.42,-0.206,-0.13
1711313715.97,9.846,-0.29,3.114,-0.42,-0.206,-0.13
1711313716.075,9.693,-0.376,2.948,-0.374,0.0,-0.153
1711313716.075,9.693,-0.376,2.948,-0.374,0.0,-0.153
1711313716.181,9.975,-0.347,3.238,-0.435,-0.031,0.015
1711313716.181,9.975,-0.347,3.238,-0.435,-0.031,0.015
1711313716.287,9.851,-0.331,3.133,-0.237,-0.031,-0.214
1711313716.287,9.851,-0.331,3.133,-0.237,-0.031,-0.214
1711313716.393,9.767,-0.168,3.185,-0.344,-0.107,-0.198
1711313716.393,9.767,-0.168,3.185,-0.344,-0.107,-0.198
1711313716.499,9.887,-0.225,3.013,-0.397,-0.023,-0.038
1711313716.499,9.887,-0.225,3.013,-0.397,-0.023,-0.038
1711313716.604,9.82,-0.201,3.578,-0.26,0.374,-0.038
1711313716.604,9.82,-0.201,3.578,-0.26,0.374,-0.038
1711313716.71,9.961,0.014,2.79,-1.015,0.496,0.176
1711313716.71,9.961,0.014,2.79,-1.015,0.496,0.176
1711313716.816,9.709,-0.577,3.945,-0.153,-0.45,-1.618
1711313716.816,9.709,-0.577,3.945,-0.153,-0.45,-1.618
1711313716.922,9.65,-0.548,3.581,-1.191,-2.031,-1.214
1711313716.922,9.65,-0.548,3.581,-1.191,-2.031,-1.214
1711313717.028,9.911,-0.117,2.117,-1.328,-0.847,-1.168
1711313717.028,9.911,-0.117,2.117,-1.328,-0.847,-1.168
1711313717.133,10.009,-0.074,3.267,-0.099,-1.557,-1.702
1711313717.133,10.009,-0.074,3.267,-0.099,-1.557,-1.702
1711313717.239,9.925,0.469,3.451,-1.053,-0.214,0.053
1711313717.239,9.925,0.469,3.451,-1.053,-0.214,0.053
1711313717.345,10.081,0.331,3.245,-1.198,-0.237,0.45
1711313717.345,10.081,0.331,3.245,-1.198,-0.237,0.45
1711313717.451,10.035,-0.256,2.555,-1.527,-1.809,0.519
1711313717.451,10.035,-0.256,2.555,-1.527,-1.809,0.519
1711313717.557,9.832,-0.201,2.939,-4.206,0.115,-0.924
1711313717.557,9.832,-0.201,2.939,-4.206,0.115,-0.924
1711313717.663,10.107,0.297,4.074,3.466,2.237,-0.427
1711313717.663,10.107,0.297,4.074,3.466,2.237,-0.427
1711313717.768,9.685,0.038,3.379,3.84,0.847,1.885
1711313717.768,9.685,0.038,3.379,3.84,0.847,1.885
1711313717.874,9.659,0.127,3.719,-1.534,-1.13,1.74
1711313717.874,9.659,0.127,3.719,-1.534,-1.13,1.74
1711313717.98,10.083,-0.812,4.134,1.595,0.267,1.344
1711313717.98,10.083,-0.812,4.134,1.595,0.267,1.344
1711313718.086,9.8,-0.807,3.513,0.031,-0.267,2.809
1711313718.086,9.8,-0.807,3.513,0.031,-0.267,2.809
1711313718.192,9.774,-0.606,3.2,-0.443,-0.008,-0.282
1711313718.192,9.774,-0.606,3.2,-0.443,-0.008,-0.282
1711313718.298,9.824,-0.788,2.769,-0.802,-1.588,-1.13
1711313718.298,9.824,-0.788,2.769,-0.802,-1.588,-1.13
1711313718.404,10.196,-0.407,2.651,0.573,-0.817,0.153
1711313718.404,10.196,-0.407,2.651,0.573,-0.817,0.153
1711313718.51,9.887,-0.362,2.524,-0.42,1.366,0.473
1711313718.51,9.887,-0.362,2.524,-0.42,1.366,0.473
1711313718.615,10.021,-0.637,3.123,-2.008,0.908,0.481
1711313718.615,10.021,-0.637,3.123,-2.008,0.908,0.481
1711313718.721,9.669,-0.802,3.03,-2.435,0.588,-0.031
1711313718.721,9.669,-0.802,3.03,-2.435,0.588,-0.031
1711313718.827,9.659,-0.74,2.987,-0.802,0.282,-0.275
1711313718.827,9.659,-0.74,2.987,-0.802,0.282,-0.275
1711313718.933,9.901,-0.704,3.2,-0.489,0.725,0.298
1711313718.933,9.901,-0.704,3.2,-0.489,0.725,0.298
1711313719.039,9.7,-0.91,3.19,-0.817,0.275,-0.031
1711313719.039,9.7,-0.91,3.19,-0.817,0.275,-0.031
1711313719.144,9.949,-0.671,3.456,-0.611,-0.099,0.023
1711313719.144,9.949,-0.671,3.456,-0.611,-0.099,0.023
1711313719.25,9.815,-0.783,3.497,-0.542,-0.153,-0.076
1711313719.25,9.815,-0.783,3.497,-0.542,-0.153,-0.076
1711313719.355,9.736,-0.661,3.387,-0.534,-0.267,-0.092
1711313719.355,9.736,-0.661,3.387,-0.534,-0.267,-0.092
1711313719.461,9.741,-0.807,3.078,-0.458,-0.244,-0.183
1711313719.461,9.741,-0.807,3.078,-0.458,-0.244,-0.183
1711313719.566,9.841,-0.74,3.286,-0.168,-0.153,-0.084
1711313719.566,9.841,-0.74,3.286,-0.168,-0.153,-0.084
1711313719.672,9.75,-0.728,3.171,-0.176,0.214,-0.168
1711313719.672,9.75,-0.728,3.171,-0.176,0.214,-0.168
1711313719.777,9.829,-0.625,3.13,-0.298,0.214,-0.168
1711313719.777,9.829,-0.625,3.13,-0.298,0.214,-0.168
1711313719.883,9.815,-0.714,3.384,-0.328,0.282,-0.145
1711313719.883,9.815,-0.714,3.384,-0.328,0.282,-0.145
1711313719.989,9.87,-0.714,3.597,-0.412,0.107,-0.237
1711313719.989,9.87,-0.714,3.597,-0.412,0.107,-0.237
1711313720.094,9.808,-0.702,3.317,-0.16,0.206,-0.198
1711313720.094,9.808,-0.702,3.317,-0.16,0.206,-0.198
1711313720.2,9.863,-0.484,3.444,-0.282,0.13,-0.176
1711313720.2,9.863,-0.484,3.444,-0.282,0.13,-0.176
1711313720.306,9.803,-0.738,3.516,-0.359,0.206,-0.244
1711313720.306,9.803,-0.738,3.516,-0.359,0.206,-0.244
1711313720.412,9.966,-0.692,3.662,-0.397,0.031,-0.092
1711313720.412,9.966,-0.692,3.662,-0.397,0.031,-0.092
1711313720.517,9.762,-0.721,3.65,-0.405,-0.008,-0.252
1711313720.517,9.762,-0.721,3.65,-0.405,-0.008,-0.252
1711313720.623,9.81,-0.532,3.341,-0.214,0.16,-0.153
1711313720.623,9.81,-0.532,3.341,-0.214,0.16,-0.153
1711313720.728,9.822,-0.45,3.43,-0.084,0.229,-0.122
1711313720.728,9.822,-0.45,3.43,-0.084,0.229,-0.122
1711313720.833,9.829,-0.505,3.609,-0.168,-0.084,-0.206
1711313720.833,9.829,-0.505,3.609,-0.168,-0.084,-0.206
1711313720.939,9.774,-0.378,3.619,-0.321,-0.015,-0.13
1711313720.939,9.774,-0.378,3.619,-0.321,-0.015,-0.13
1711313721.044,9.784,-0.553,3.698,-0.542,-0.023,-0.076
1711313721.044,9.784,-0.553,3.698,-0.542,-0.023,-0.076
1711313721.15,9.738,-0.57,3.631,-0.389,-0.031,-0.168
1711313721.15,9.738,-0.57,3.631,-0.389,-0.031,-0.168
1711313721.256,9.781,-0.505,3.782,-0.298,-0.008,-0.099
1711313721.256,9.781,-0.505,3.782,-0.298,-0.008,-0.099
1711313721.361,9.662,-0.592,3.648,-0.351,0.069,-0.076
1711313721.361,9.662,-0.592,3.648,-0.351,0.069,-0.076
1711313721.467,9.769,-0.563,3.652,-0.435,-0.046,-0.031
1711313721.467,9.769,-0.563,3.652,-0.435,-0.046,-0.031
1711313721.573,9.841,-0.319,3.535,-0.42,0.023,-0.153
1711313721.573,9.841,-0.319,3.535,-0.42,0.023,-0.153
1711313721.679,9.791,-0.532,3.796,-0.206,-0.046,-0.481
1711313721.679,9.791,-0.532,3.796,-0.206,-0.046,-0.481
1711313721.785,9.559,-0.764,3.916,-0.328,-0.168,-0.26
1711313721.785,9.559,-0.764,3.916,-0.328,-0.168,-0.26
1711313721.891,10.014,-0.371,3.767,-0.496,0.015,-0.275
1711313721.891,10.014,-0.371,3.767,-0.496,0.015,-0.275
1711313721.997,9.697,-0.323,3.755,-0.198,0.0,-0.282
1711313721.997,9.697,-0.323,3.755,-0.198,0.0,-0.282
1711313722.102,9.748,-0.417,3.751,-0.305,1.947,-0.076
1711313722.102,9.748,-0.417,3.751,-0.305,1.947,-0.076
1711313722.208,9.774,-0.35,3.746,-0.122,0.13,-0.115
1711313722.208,9.774,-0.35,3.746,-0.122,0.13,-0.115
1711313722.314,9.609,-0.395,3.959,-0.13,0.015,-0.137
1711313722.314,9.609,-0.395,3.959,-0.13,0.015,-0.137
1711313722.42,9.671,-0.465,4.134,-0.603,-0.046,-0.328
1711313722.42,9.671,-0.465,4.134,-0.603,-0.046,-0.328
1711313722.526,9.755,-0.426,3.82,-0.626,-0.29,-0.328
1711313722.526,9.755,-0.426,3.82,-0.626,-0.29,-0.328
1711313722.631,9.741,-0.184,3.698,-0.412,-0.092,-0.13
1711313722.631,9.741,-0.184,3.698,-0.412,-0.092,-0.13
1711313722.737,9.882,-0.309,3.755,-0.374,-0.084,-0.053
1711313722.737,9.882,-0.309,3.755,-0.374,-0.084,-0.053
1711313722.843,9.733,-0.366,3.796,-0.405,-0.298,-0.076
1711313722.843,9.733,-0.366,3.796,-0.405,-0.298,-0.076
1711313722.949,9.693,-0.175,3.813,-0.481,-0.412,-0.031
1711313722.949,9.693,-0.175,3.813,-0.481,-0.412,-0.031
1711313723.054,9.755,-0.366,3.751,-0.26,-0.351,0.069
1711313723.054,9.755,-0.366,3.751,-0.26,-0.351,0.069
1711313723.16,9.824,-0.556,3.784,-0.565,-0.328,0.053
1711313723.16,9.824,-0.556,3.784,-0.565,-0.328,0.053
1711313723.266,9.753,-0.405,3.676,-0.71,-0.336,-0.084
1711313723.266,9.753,-0.405,3.676,-0.71,-0.336,-0.084
1711313723.372,9.757,-0.321,3.308,-0.603,-0.221,-0.145
1711313723.372,9.757,-0.321,3.308,-0.603,-0.221,-0.145
1711313723.478,9.779,-0.467,3.684,-0.282,0.084,-0.137
1711313723.478,9.779,-0.467,3.684,-0.282,0.084,-0.137
1711313723.584,9.872,-0.431,3.399,-0.153,0.122,-0.069
1711313723.584,9.872,-0.431,3.399,-0.153,0.122,-0.069
1711313723.69,9.798,-0.338,3.545,-0.359,-0.053,-0.099
1711313723.69,9.798,-0.338,3.545,-0.359,-0.053,-0.099
1711313723.796,9.676,-0.323,3.631,-0.496,-0.145,-0.26
1711313723.796,9.676,-0.323,3.631,-0.496,-0.145,-0.26
1711313723.902,9.683,-0.206,3.722,-0.328,0.0,-0.038
1711313723.902,9.683,-0.206,3.722,-0.328,0.0,-0.038
1711313724.008,9.87,-0.455,3.6,-0.366,0.008,-0.168
1711313724.008,9.87,-0.455,3.6,-0.366,0.008,-0.168
1711313724.113,9.788,-0.426,3.657,-0.489,-0.168,-0.206
1711313724.113,9.788,-0.426,3.657,-0.489,-0.168,-0.206
1711313724.219,9.741,-0.436,3.758,-0.588,-0.191,-0.145
1711313724.219,9.741,-0.436,3.758,-0.588,-0.191,-0.145
1711313724.324,9.678,-0.376,3.492,-0.649,-0.153,-0.153
1711313724.324,9.678,-0.376,3.492,-0.649,-0.153,-0.153
1711313724.43,9.688,-0.29,3.583,-0.298,-0.008,-0.145
1711313724.43,9.688,-0.29,3.583,-0.298,-0.008,-0.145
1711313724.535,9.796,-0.39,3.784,-0.382,-0.107,-0.015
1711313724.535,9.796,-0.39,3.784,-0.382,-0.107,-0.015
1711313724.641,9.762,-0.381,3.674,-0.466,-0.084,-0.038
1711313724.641,9.762,-0.381,3.674,-0.466,-0.084,-0.038
1711313724.746,9.944,-0.249,3.997,-0.328,0.023,-0.061
1711313724.746,9.944,-0.249,3.997,-0.328,0.023,-0.061
1711313724.852,9.762,-0.251,3.66,-0.344,0.031,-0.069
1711313724.852,9.762,-0.251,3.66,-0.344,0.031,-0.069
1711313724.958,9.851,-0.381,3.662,-0.328,0.153,-0.053
1711313724.958,9.851,-0.381,3.662,-0.328,0.153,-0.053
1711313725.064,9.741,-0.364,3.818,-0.443,-0.115,-0.13
1711313725.064,9.741,-0.364,3.818,-0.443,-0.115,-0.13
1711313725.17,9.729,-0.457,3.621,-0.237,0.038,-0.092
1711313725.17,9.729,-0.457,3.621,-0.237,0.038,-0.092
1711313725.275,9.839,-0.345,3.614,-0.336,0.076,-0.214
1711313725.275,9.839,-0.345,3.614,-0.336,0.076,-0.214
1711313725.381,9.642,-0.362,3.715,-0.389,0.023,-0.221
1711313725.381,9.642,-0.362,3.715,-0.389,0.023,-0.221
1711313725.487,9.803,-0.299,3.717,-0.405,-0.023,-0.145
1711313725.487,9.803,-0.299,3.717,-0.405,-0.023,-0.145
1711313725.593,9.803,-0.247,3.861,-0.305,0.008,-0.13
1711313725.593,9.803,-0.247,3.861,-0.305,0.008,-0.13
1711313725.698,9.788,-0.292,3.758,-0.275,0.099,-0.214
1711313725.698,9.788,-0.292,3.758,-0.275,0.099,-0.214
1711313725.804,9.76,-0.302,3.901,-0.229,0.153,-0.053
1711313725.804,9.76,-0.302,3.901,-0.229,0.153,-0.053
1711313725.911,9.784,-0.326,3.743,-0.481,-0.076,-0.183
1711313725.911,9.784,-0.326,3.743,-0.481,-0.076,-0.183
1711313726.016,9.808,-0.223,3.746,-0.328,0.015,-0.191
1711313726.016,9.808,-0.223,3.746,-0.328,0.015,-0.191
1711313726.122,9.779,-0.175,3.65,-0.221,0.038,-0.214
1711313726.122,9.779,-0.175,3.65,-0.221,0.038,-0.214
1711313726.228,9.681,-0.134,3.693,-0.275,-0.008,-0.176
1711313726.228,9.681,-0.134,3.693,-0.275,-0.008,-0.176
1711313726.334,9.748,-0.254,3.844,-0.45,-0.107,-0.107
1711313726.334,9.748,-0.254,3.844,-0.45,-0.107,-0.107
1711313726.44,9.803,-0.216,3.885,-0.366,-0.046,-0.061
1711313726.44,9.803,-0.216,3.885,-0.366,-0.046,-0.061
1711313726.546,9.879,-0.103,3.854,-0.328,-0.076,-0.076
1711313726.546,9.879,-0.103,3.854,-0.328,-0.076,-0.076
1711313726.652,9.673,-0.235,3.71,-0.405,-0.206,-0.099
1711313726.652,9.673,-0.235,3.71,-0.405,-0.206,-0.099
1711313726.757,9.721,-0.201,3.758,-0.466,-0.206,-0.061
1711313726.757,9.721,-0.201,3.758,-0.466,-0.206,-0.061
1711313726.863,9.808,-0.251,3.978,-0.466,-0.328,-0.137
1711313726.863,9.808,-0.251,3.978,-0.466,-0.328,-0.137
1711313726.969,9.748,-0.156,3.83,-0.496,-0.237,-0.061
1711313726.969,9.748,-0.156,3.83,-0.496,-0.237,-0.061
1711313727.075,9.748,-0.254,3.789,-0.573,-0.214,-0.038
1711313727.075,9.748,-0.254,3.789,-0.573,-0.214,-0.038
1711313727.181,9.767,-0.199,3.743,-0.336,-0.13,-0.038
1711313727.181,9.767,-0.199,3.743,-0.336,-0.13,-0.038
1711313727.287,9.705,-0.132,3.525,-0.359,-0.16,-0.053
1711313727.287,9.705,-0.132,3.525,-0.359,-0.16,-0.053
1711313727.392,9.709,-0.244,3.607,-0.412,-0.244,-0.046
1711313727.392,9.709,-0.244,3.607,-0.412,-0.244,-0.046
1711313727.498,9.784,-0.259,3.626,-0.351,-0.275,-0.122
1711313727.498,9.784,-0.259,3.626,-0.351,-0.275,-0.122
1711313727.604,9.724,-0.287,3.645,-0.382,-0.344,-0.16
1711313727.604,9.724,-0.287,3.645,-0.382,-0.344,-0.16
1711313727.71,9.834,-0.225,3.554,-0.618,-0.427,-0.153
1711313727.71,9.834,-0.225,3.554,-0.618,-0.427,-0.153
1711313727.816,9.867,-0.182,3.384,-0.672,-0.397,-0.092
1711313727.816,9.867,-0.182,3.384,-0.672,-0.397,-0.092
1711313727.921,9.717,-0.249,3.09,-0.634,-0.374,-0.305
1711313727.921,9.717,-0.249,3.09,-0.634,-0.374,-0.305
1711313728.027,9.767,0.046,3.509,-0.153,-0.565,-0.267
1711313728.027,9.767,0.046,3.509,-0.153,-0.565,-0.267
1711313728.133,9.848,-0.129,3.511,-0.321,-0.718,-0.435
1711313728.133,9.848,-0.129,3.511,-0.321,-0.718,-0.435
1711313728.239,9.853,-0.271,3.011,-0.489,-0.557,-0.435
1711313728.239,9.853,-0.271,3.011,-0.489,-0.557,-0.435
1711313728.345,9.968,-0.201,3.157,-0.588,-0.679,-0.275
1711313728.345,9.968,-0.201,3.157,-0.588,-0.679,-0.275
1711313728.451,9.827,-0.077,3.128,-0.42,-0.611,-0.802
1711313728.451,9.827,-0.077,3.128,-0.42,-0.611,-0.802
1711313728.556,9.748,-0.184,2.958,-0.779,-0.626,-0.466
1711313728.556,9.748,-0.184,2.958,-0.779,-0.626,-0.466
1711313728.662,9.882,0.017,2.97,-0.71,-0.756,-0.359
1711313728.662,9.882,0.017,2.97,-0.71,-0.756,-0.359
1711313728.768,9.824,0.117,2.699,-0.557,-0.389,-0.16
1711313728.768,9.824,0.117,2.699,-0.557,-0.389,-0.16
1711313728.874,10.105,0.098,2.776,-0.275,-0.481,-0.031
1711313728.874,10.105,0.098,2.776,-0.275,-0.481,-0.031
1711313728.98,10.035,0.153,2.551,-0.382,-0.45,0.008
1711313728.98,10.035,0.153,2.551,-0.382,-0.45,0.008
1711313729.085,9.903,-0.151,2.805,-0.29,-0.053,0.008
1711313729.085,9.903,-0.151,2.805,-0.29,-0.053,0.008
1711313729.191,10.028,-0.125,2.654,-0.344,-0.137,0.038
1711313729.191,10.028,-0.125,2.654,-0.344,-0.137,0.038
1711313729.297,10.107,-0.134,2.855,-0.405,-0.435,-0.107
1711313729.297,10.107,-0.134,2.855,-0.405,-0.435,-0.107
1711313729.403,9.877,-0.024,2.723,-0.466,-0.275,-0.221
1711313729.403,9.877,-0.024,2.723,-0.466,-0.275,-0.221
1711313729.508,9.918,0.069,2.527,-0.473,-0.137,-0.13
1711313729.508,9.918,0.069,2.527,-0.473,-0.137,-0.13
1711313729.615,9.97,0.125,2.505,-0.42,-0.183,-0.168
1711313729.615,9.97,0.125,2.505,-0.42,-0.183,-0.168
1711313729.72,9.937,0.046,2.524,-0.366,-0.053,-0.038
1711313729.72,9.937,0.046,2.524,-0.366,-0.053,-0.038
1711313729.826,10.052,0.043,2.682,-0.321,-0.046,0.0
1711313729.826,10.052,0.043,2.682,-0.321,-0.046,0.0
1711313729.932,9.798,0.146,2.464,-0.366,-0.221,-0.023
1711313729.932,9.798,0.146,2.464,-0.366,-0.221,-0.023
1711313730.038,10.038,0.012,2.515,-0.458,-0.092,-0.099
1711313730.038,10.038,0.012,2.515,-0.458,-0.092,-0.099
1711313730.144,9.932,-0.11,2.335,-0.42,-0.191,-0.069
1711313730.144,9.932,-0.11,2.335,-0.42,-0.191,-0.069
1711313730.25,9.867,-0.046,2.637,-0.511,-0.267,-0.107
1711313730.25,9.867,-0.046,2.637,-0.511,-0.267,-0.107
1711313730.355,9.839,0.007,2.409,-0.344,-0.16,-0.29
1711313730.355,9.839,0.007,2.409,-0.344,-0.16,-0.29
1711313730.461,9.877,0.017,2.438,-0.328,-0.237,-0.229
1711313730.461,9.877,0.017,2.438,-0.328,-0.237,-0.229
1711313730.567,9.994,0.067,2.302,-0.664,-0.344,-0.511
1711313730.567,9.994,0.067,2.302,-0.664,-0.344,-0.511
1711313730.673,9.879,0.077,2.309,-0.42,-0.031,-0.214
1711313730.673,9.879,0.077,2.309,-0.42,-0.031,-0.214
1711313730.779,10.018,0.103,2.352,-0.45,-0.237,-0.206
1711313730.779,10.018,0.103,2.352,-0.45,-0.237,-0.206
1711313730.884,9.882,0.134,2.601,-0.42,-0.229,-0.229
1711313730.884,9.882,0.134,2.601,-0.42,-0.229,-0.229
1711313730.989,9.889,0.077,2.407,-0.359,-0.137,-0.305
1711313730.989,9.889,0.077,2.407,-0.359,-0.137,-0.305
1711313731.095,9.856,0.148,2.584,-0.366,-0.076,-0.282
1711313731.095,9.856,0.148,2.584,-0.366,-0.076,-0.282
1711313731.2,10.021,0.172,2.383,-0.366,-0.061,-0.16
1711313731.2,10.021,0.172,2.383,-0.366,-0.061,-0.16
1711313731.306,10.095,0.249,2.187,-0.359,-0.183,-0.176
1711313731.306,10.095,0.249,2.187,-0.359,-0.183,-0.176
1711313731.411,9.896,0.328,2.268,-0.336,-0.183,-0.13
1711313731.411,9.896,0.328,2.268,-0.336,-0.183,-0.13
